id_venda,data_venda,hora_venda,id_produto,produto,categoria,cor,tamanho,quantidade,preco_unitario,desconto,valor_total,forma_pagamento,canal,id_cliente,id_vendedor
8359,2026-07-19,20:30,152,Vestido Premium,Vestido,Rosa,P,2,246.49,49.3,443.68,Dinheiro,Física,402.0,7
8360,2026-06-26,15:45,23,Jaqueta Esporte,Jaqueta,Vermelha,P,3,166.11,0.0,498.33,Cartão de Crédito,Online,430.0,5
8361,2026-03-11,21:30,58,Vestido Premium,Vestido,Verde,M,2,252.14,0.0,504.28,PIX,Online,444.0,13
8362,2026-07-05,17:30,56,Acessório Social,Acessório,Vermelha,M,1,170.32,0.0,170.32,Cartão de Débito,Física,394.0,2
8363,2026-05-30,16:45,119,Jaqueta Slim,Jaqueta,Branca,GG,1,329.55,0.0,329.55,PIX,Online,476.0,4
8364,2026-03-12,16:15  ,133,Jaqueta Slim,Jaqueta,Verde,GG,4,122.97,0.0,491.88,Cartão de Crédito,Online,431.0,5
8365,2026-04-20,14:00,124,Vestido Slim,Vestido,Cinza,M,4,190.83,76.33,686.99,Cartão de Débito,Online,61.0,18
8366,2026-04-21,17:15,59,Blusa Social,Blusa,Cinza,M,1,268.88,0.0,268.88,Cartão de Crédito,Online,477.0,19
8367,2026-05-17,10:15,13,Camiseta X,Camiseta,Preta,G,4,39.69,7.94,150.82,PIX,Online,179.0,25
8368,19/07/2026,13:30,67,Blusa Slim,Blusa,Preta,GG,1,275.2,0.0,275.2,PIX,Física,21.0,25
8369,2026-08-17,12:15,34,Acessório Básica,Acessório,Rosa,GG,2,95.07,0.0,190.14,Dinheiro,Online,38.0,23
8370,2026-07-16,18:15,29,Jaqueta Básica,Jaqueta,Azul,M,4,78.25,46.95,266.05,PIX,Física,230.0,19
8371,2026-08-02,10:30,134,Calça Casual,Calça,Vermelha,M,1,149.43,22.41,127.02,PIX,Física,,9
8372,29/04/26,09:45,127,Bermuda X,Bermuda,Preta,P,2,40.62,4.06,77.18,Crediário,Online,217.0,15
8373,2026-04-16,20:30  ,120,Acessório Social,Acessório,Preta,GG,1,277.54,41.63,235.91,PIX,Online,463.0,6
8374,2026-06-20,09:30,27,Vestido Casual,Vestido,Preta,GG,2,324.09,0.0,648.18,Dinheiro,Online,354.0,20
8375,2026-05-21,18:15,12,Vestido Social,Vestido,Preta,P,2,206.86,62.06,351.66,Cartão de Débito,Física,,4
8376,2026-05-20,17:30,159,Camiseta Esporte,Camiseta,Preta,M,4,150.94,90.56,513.2,Cartão de Crédito,Física,,20
8377,2026-05-07,12:30,46,Vestido Slim,Vestido,Vermelha,G,3,74.33,33.45,189.54,Cartão de Débito,Física,371.0,12
8378,2026-09-10,16:30,168,Calça Básica,Calça,Cinza,M,2,218.06,65.42,370.7,Cartão de Crédito,Física,94.0,5
8379,2026-06-02,10:00,43,Jaqueta Premium,Jaqueta,Verde,P,3,36.09,0.0,108.27,Dinheiro,Online,223.0,5
8380,2026-07-05,15:30,60,Blusa X,Blusa,Verde,G,3,274.9,82.47,742.23,Cartão de Débito,Física,344.0,22
8381,2026-08-06,20:00,173,Vestido Social,Vestido,Azul,G,3,154.45,46.34,417.01,Cartão de Débito,Física,598.0,12
8382,2026-07-17,18:00,18,Vestido Social,Vestido,Preta,G,1,343.85,51.58,292.27,Cartão de Crédito,Online,162.0,16
8383,2026-06-06,16:00,9,Jaqueta Premium,Jaqueta,Rosa,P,4,251.41,50.28,955.36,Cartão de Débito,Física,445.0,23
8384,2026-06-05,20:15,145,Camiseta Social,Camiseta,Branca,G,3,148.84,22.33,424.19,Cartão de Débito,Online,,15
8385,2026-05-30,13:45,93,Blusa Social,Blusa,Cinza,GG,1,343.23,17.16,326.07,Crediário,Física,597.0,23
8386,2026-09-14,16:30  ,166,Bermuda Básica,Bermuda,Vermelha,P,3,284.79,0.0,854.37,PIX,Online,460.0,7
8387,2026-04-07,21:15,72,Blusa Slim,Blusa,Cinza,GG,3,334.5,0.0,1003.5,Cartão de Crédito,Física,,2
8388,2026-05-19,19:30  ,135,Blusa Slim,Blusa,Vermelha,M,1,306.42,0.0,306.42,PIX,Física,21.0,20
8389,2026-06-01,20:00,26,Calça Premium,Calça,Azul,P,4,318.11,0.0,1272.44,Crediário,Física,576.0,18
8390,2026-06-26,21:45,33,Camiseta Casual,Camiseta,Verde,M,3,36.66,11.0,98.98,PIX,Online,,7
8391,2026-05-19,19:15,176,Calça Básica,Calça,Cinza,GG,2,182.47,0.0,"R$ 364,94",PIX,Online,113.0,17
8392,2026-04-23,20:45,100,Blusa X,Blusa,Rosa,P,2,160.64,32.13,289.15,Cartão de Débito,Física,150.0,24
8393,2026-09-24,19:30,25,Jaqueta Básica,Jaqueta,Vermelha,G,1,94.73,4.74,89.99,Dinheiro,Física,548.0,17
8394,2026-06-29,15:00,139,Jaqueta Casual,Jaqueta,Branca,M,3,270.43,121.69,689.6,Crediário,Online,558.0,17
8395,2026-04-30,09:00,84,Jaqueta Esporte,Jaqueta,Branca,M,2,75.93,22.78,129.08,Crediário,Física,237.0,1
8396,2026-08-14,12:15,100,Blusa X,Blusa,Rosa,P,1,160.64,24.1,136.54,Dinheiro,Online,33.0,25
8397,2026-05-30,11:30,141,Bermuda Esporte,Bermuda,Azul,P,3,113.71,34.11,307.02,Cartão de Débito,Online,176.0,7
8398,2026-07-07,19:30,114,Jaqueta Slim,Jaqueta,Azul,M,3,280.98,0.0,842.94,Cartão de Crédito,Física,395.0,12
8399,2026-07-07,09:00,45,Bermuda Esporte,Bermuda,Cinza,P,1,153.95,15.4,138.55,dinheiro,Online,339.0,2
8400,2026-06-14,15:15,132,Vestido X,Vestido,Branca,P,3,282.33,0.0,846.99,Crediário,Física,381.0,19
8401,2026-05-03,09:45,13,Camiseta X,Camiseta,Preta,G,4,39.69,7.94,150.82,Cartão de Débito,Física,218.0,3
8402,2026-06-07,15:30,133,Jaqueta Slim,Jaqueta,Verde,GG,2,122.97,36.89,209.05,Cartão de Débito,Online,505.0,6
8403,2026-04-18,15:15,160,Jaqueta Premium,Jaqueta,Verde,GG,1,181.49,18.15,163.34,PIX,Física,184.0,22
8404,2026-06-06,19:45,79,Blusa X,Blusa,Azul,P,1,320.08,0.0,320.08,Cartão de Crédito,Online,286.0,14
8405,2026-06-07,21:45,29,Jaqueta Básica,Jaqueta,Azul,M,1,78.25,0.0,78.25,Cartão de Crédito,Física,462.0,10
8406,2026-05-11,13:45,9,Jaqueta Premium,Jaqueta,Rosa,P,1,251.41,12.57,238.84,Cartão de Crédito,Online,149.0,18
8407,2026-07-19,13:15,103,Acessório Premium,Acessório,Verde,G,3,179.71,0.0,539.13,PIX,Online,248.0,4
8408,03/08/26,16:45,42,Jaqueta Esporte,Jaqueta,Verde,P,4,151.48,0.0,605.92,Cartão de Crédito,Física,277.0,25
8409,2026-06-21,15:45,83,Vestido X,Vestido,Azul,P,1,40.75,6.11,34.64,PIX,Física,51.0,9
8410,2026-08-06,10:00,49,Camiseta Básica,Camiseta,Cinza,G,3,318.74,0.0,956.22,Cartão de Débito,Online,343.0,11
8411,2026-04-16,13:00,64,Acessório Slim,Acessório,Preta,M,4,175.19,0.0,700.76,Crediário,Online,339.0,24
8412,2026-05-09,20:15,151,Acessório Casual,Acessório,Branca,GG,4,299.55,179.73,1018.47,Dinheiro,Online,596.0,24
8413,2026-08-29,19:45,121,Jaqueta Esporte,Jaqueta,Vermelha,M,3,326.68,0.0,980.04,Cartão de Crédito,Online,389.0,20
8414,2026-03-09,19:15,173,Vestido Social,Vestido,Azul,G,1,154.45,0.0,154.45,Crediário,Online,381.0,24
8415,2026-09-19,10:15,2,Blusa Casual,Blusa,Preta,GG,1,73.53,0.0,73.53,Cartão de Débito,Física,443.0,4
8416,2026-03-03,09:45,156,Acessório Casual,Acessório,Vermelha,M,1,219.44,0.0,219.44,PIX,Física,176.0,19
8417,2026-07-07,12:30,31,Camiseta Slim,Camiseta,Verde,M,4,153.72,0.0,614.88,Cartão de Débito,Online,182.0,1
8418,2026-06-30,09:15,49,Camiseta Básica,Camiseta,Cinza,G,1,318.74,0.0,318.74,Cartão de Débito,Física,452.0,5
8419,2026-04-06,17:00,176,Calça Básica,Calça,Cinza,GG,1,182.47,0.0,182.47,Cartão de Crédito,Física,119.0,2
8420,2026-05-09,13:15,107,Jaqueta X,Jaqueta,Vermelha,GG,1,105.29,0.0,105.29,PIX,Online,161.0,4
8421,2026-04-02,15:00,4,Vestido X,Vestido,Azul,G,2,301.51,0.0,603.02,Cartão de Débito,Física,62.0,4
8422,2026-08-09,20:30,61,Vestido Social,Vestido,Azul,P,3,77.96,0.0,233.88,Dinheiro,Online,301.0,18
8423,2026-04-02,21:15,38,Acessório Básica,Acessório,Preta,M,3,180.55,0.0,541.65,Dinheiro,Online,374.0,5
8424,2026-09-01,21:30,71,Jaqueta Básica,Jaqueta,Azul,GG,2,341.23,102.37,580.09,Cartão de Débito,Online,129.0,8
8425,2026-06-03,16:00,36,Vestido Casual,Vestido,Preta,GG,3,28.02,0.0,"84,06",Cartão de Débito,Online,161.0,14
8426,2026-06-06,15:15,98,Jaqueta Premium,Jaqueta,Branca,G,1,74.72,3.74,70.98,PIX,Física,403.0,10
8427,2026-07-07,13:15,51,Calça Esporte,Calça,Cinza,G,1,199.02,9.95,189.07,Cartão de Débito,Online,513.0,6
8428,2026-03-02, 19:00 ,113,Acessório Slim,Acessório,Azul,GG,4,211.74,0.0,846.96,Cartão de Crédito,Online,323.0,10
8429,2026-07-31,13:30,171,Bermuda Casual,Bermuda,Preta,P,2,227.85,0.0,455.7,Cartão de Crédito,Física,228.0,23
8430,2026-04-02,13:30,124,Vestido Slim,Vestido,Cinza,M,3,190.83,57.25,515.24,Cartão de Débito,Física,183.0,6
8431,2026-07-16,13:45,113,Acessório Slim,Acessório,Azul,GG,1,211.74,0.0,211.74,Cartão de Crédito,Online,194.0,9
8432,2026-06-26,17:30,10,Jaqueta Esporte,Jaqueta,Azul,GG,3,344.13,51.62,980.77,Dinheiro,Online,274.0,9
8433,2026-03-21,19:00,70,Vestido Esporte,Vestido,Azul,M,2,285.87,28.59,543.15,Cartão de Crédito,Online,,8
8434,2026-05-04,20:45,82,Acessório Premium,Acessório,Verde,P,3,84.17,37.88,214.63,Cartão de Crédito,Física,,19
8435,2026-05-04,09:45,50,Blusa Slim,Blusa,Branca,M,2,266.9,80.07,453.73,Cartão de Débito,Física,14.0,2
8436,2026-06-26,16:30,130,Blusa Casual,Blusa,Branca,GG,2,234.73,0.0,469.46,PIX,Online,164.0,1
8437,28/06/2026,18:00,121,Jaqueta Esporte,Jaqueta,Vermelha,M,3,326.68,147.01,833.03,Cartão de Débito,Online,506.0,8
8438,2026-06-15,14:30,112,Camiseta Casual,Camiseta,Branca,GG,3,264.38,79.31,713.83,PIX,Física,18.0,20
8439,2026-03-09, 16:45 ,4,Vestido X,Vestido,Azul,G,1,301.51,0.0,301.51,Cartão de Crédito,Física,231.0,19
8440,2026-07-22,15:30,56,Acessório Social,Acessório,Vermelha,M,4,170.32,68.13,613.15,Cartão de Crédito,Online,444.0,5
8441,2026-04-13,13:00,175,Jaqueta Casual,Jaqueta,Azul,P,3,48.8,0.0,146.4,PIX,Online,440.0,13
8442,2026-06-08,16:45,93,Blusa Social,Blusa,Cinza,GG,4,343.23,0.0,1372.92,Cartão de Crédito,Física,350.0,8
8443,2026-05-18,15:15,119,Jaqueta Slim,Jaqueta,Branca,GG,2,329.55,0.0,659.1,Cartão de Débito,Online,199.0,22
8444,2026-06-12,15:30,122,Blusa Premium,Blusa,Branca,M,3,337.75,101.32,911.93,Cartão de Crédito,Física,150.0,3
8445,2026-03-15,14:15,157,Blusa Esporte,Blusa,Cinza,GG,1,126.53,12.65,113.88,Cartão de Crédito,Física,152.0,11
8446,2026-08-20,12:45  ,77,Blusa Casual,Blusa,Verde,P,1,121.34,12.13,109.21,Cartão de Débito,Física,559.0,11
8447,2026-04-16,15:00,81,Blusa Social,Blusa,Rosa,M,1,154.72,0.0,154.72,PIX,Física,340.0,11
8448,2026-04-26,16:45,30,Jaqueta X,Jaqueta,Preta,GG,3,73.7,22.11,198.99,PIX,Online,201.0,10
8449,2026-08-08,09:30,120,Acessório Social,Acessório,Preta,GG,4,277.54,0.0,1110.16,Cartão de Crédito,Física,66.0,15
8450,2026-08-14,12:15,32,Blusa Premium,Blusa,Branca,P,2,283.49,28.35,538.63,Crediário,Física,158.0,19
8451,2026-08-17,15:45,63,Calça Esporte,Calça,Rosa,P,1,197.71,0.0,197.71,Cartão de Débito,Online,31.0,16
8452,2026-03-25,13:15,147,Calça X,Calça,Preta,M,3,262.04,0.0,786.12,PIX,Online,147.0,9
8453,2026-07-24,20:30,145,Camiseta Social,Camiseta,Branca,G,3,148.84,0.0,"R$ 446,52",Dinheiro,Online,61.0,19
8454,2026-07-24,12:30,51,Calça Esporte,Calça,Cinza,G,1,199.02,0.0,199.02,Cartão de Crédito,Física,347.0,11
8455,2026-08-15,19:15,111,Camiseta Básica,Camiseta,Vermelha,M,3,145.87,0.0,437.61,PIX,Online,32.0,16
8456,2026-08-03,12:00,88,Bermuda Social,Bermuda,Azul,M,3,185.4,27.81,528.39,Cartão de Débito,Online,297.0,24
8457,09/09/2026,12:45,67,Blusa Slim,Blusa,Preta,GG,4,275.2,0.0,1100.8,Cartão de Débito,Online,69.0,7
8458,2026-08-19,12:15,63,Calça Esporte,Calça,Rosa,P,1,197.71,29.66,168.05,Cartão de Crédito,Física,,20
8459,2026-04-25,21:45,156,Acessório Casual,Acessório,Vermelha,M,2,219.44,43.89,394.99,Cartão de Crédito,Online,549.0,15
8460,2026-06-11,11:15,137,Calça Esporte,Calça,Branca,G,3,120.05,54.02,306.13,PIX,Física,415.0,18
8461,2026-03-12,21:45,24,Camiseta Esporte,Camiseta,Rosa,P,1,115.6,5.78,109.82,Cartão de Débito,Física,214.0,22
8462,2026-07-21,15:00,30,Jaqueta X,Jaqueta,Preta,GG,-1,73.7,14.74,132.66,Crediário,Física,443.0,19
8463,2026-08-02,09:45,34,Acessório Básica,Acessório,Rosa,GG,1,95.07,0.0,95.07,Cartão de Débito,Física,,3
8464,2026-04-25, 11:45 ,18,Vestido Social,Vestido,Preta,G,1,343.85,17.19,326.66,Cartão de Crédito,Física,492.0,12
8465,2026-03-09,17:00,23,Jaqueta Esporte,Jaqueta,Vermelha,P,1,166.11,24.92,141.19,Crediário,Online,255.0,10
8466,2026-06-16, 17:45,180,Camiseta Casual,Camiseta,Azul,GG,3,104.16,0.0,312.48,PIX,Física,115.0,16
8467,2026-04-29,19:15,56,Acessório Social,Acessório,Vermelha,M,2,170.32,34.06,306.58,PIX,Online,115.0,19
8468,2026-05-13,14:00,81,Blusa Social,Blusa,Rosa,M,3,154.72,69.62,394.54,Cartão de Débito,Online,408.0,7
8469,2026-05-07,20:15,153,Calça Esporte,Calça,Azul,M,4,247.52,148.51,841.57,Cartão de Débito,Online,254.0,2
8470,2026-06-28,10:30,12,Vestido Social,Vestido,Preta,P,1,206.86,31.03,175.83,Dinheiro,Física,162.0,19
8471,2026-04-18,20:30,125,Calça Casual,Calça,Azul,G,1,90.39,0.0,90.39,Cartão de Débito,Física,443.0,21
8472,2026-07-22,12:15,105,Camiseta Básica,Camiseta,Rosa,G,4,253.97,50.79,965.09,PIX,Online,15.0,22
8473,2026-05-22,16:00,156,Acessório Casual,Acessório,Vermelha,M,4,219.44,131.66,"746,10",Cartão de Crédito,Física,390.0,5
8474,2026-08-10,15:45,74,Blusa Slim,Blusa,Azul,G,-2,131.19,0.0,393.57,Crediário,Online,,6
8475,2026-04-18,18:15,160,Jaqueta Premium,Jaqueta,Verde,GG,3,181.49,0.0,544.47,cartao credito,Física,188.0,3
8476,2026-08-04,10:15,99,Vestido X,Vestido,Preta,P,2,72.13,21.64,122.62,Dinheiro,Física,232.0,7
8477,2026-08-27,11:45,111,Camiseta Básica,Camiseta,Vermelha,M,3,145.87,43.76,393.85,Dinheiro,Online,361.0,22
8478,2026-06-11,17:00,147,Calça X,Calça,Preta,M,1,262.04,0.0,262.04,Cartão de Crédito,Online,458.0,3
8479,2026-09-02,09:15,159,Camiseta Esporte,Camiseta,Preta,M,3,150.94,67.92,384.9,Cartão de Crédito,Física,255.0,12
8480,2026-08-12,12:15,23,Jaqueta Esporte,Jaqueta,Vermelha,P,4,166.11,0.0,664.44,PIX,Online,421.0,8
8481,2026-06-11,19:00,56,Acessório Social,Acessório,Vermelha,M,4,170.32,68.13,613.15,Cartão de Crédito,Online,491.0,6
8482,2026-08-10,21:30,41,Blusa Premium,Blusa,Rosa,M,3,43.45,19.55,110.8,Cartão de Crédito,Online,243.0,20
8483,2026-08-15,14:45,61,Vestido Social,Vestido,Azul,P,3,77.96,0.0,233.88,Cartão de Crédito,Online,522.0,11
8484,2026-03-05,17:15,12,Vestido Social,Vestido,Preta,P,3,206.86,0.0,620.58,PIX,Online,281.0,3
8485,2026-06-16,16:15,97,Jaqueta X,Jaqueta,Vermelha,M,1,233.22,0.0,233.22,PIX,Física,583.0,12
8486,2026-06-10,16:30,73,Jaqueta Básica,Jaqueta,Preta,M,2,71.22,0.0,142.44,Cartão de Crédito,Física,127.0,20
8487,2026-03-10,09:00,34,Acessório Básica,Acessório,Rosa,GG,4,95.07,19.01,361.27,Dinheiro,Online,508.0,18
8488,2026-09-16,12:15,104,Jaqueta Premium,Jaqueta,Verde,P,1,187.44,28.12,159.32,Crediário,Online,247.0,13
8489,2026-03-11,15:15,23,Jaqueta Esporte,Jaqueta,Vermelha,P,1,166.11,0.0,166.11,PIX,Online,440.0,9
8490,2026-08-21,21:15,85,Acessório Premium,Acessório,Branca,M,3,190.75,57.22,515.03,Cartão de Débito,Online,48.0,25
8491,2026-09-04,15:15,37,Calça Slim,Calça,Preta,G,3,108.74,16.31,309.91,Dinheiro,Física,490.0,4
8492,2026-08-13,13:15,167,Blusa Social,Blusa,Azul,GG,1,64.79,0.0,64.79,Cartão de Crédito,Online,130.0,8
8493,2026-04-03,21:00,164,Acessório Social,Acessório,Vermelha,M,4,151.35,0.0,605.4,Cartão de Débito,Online,420.0,4
8494,2026-08-20,19:30,112,Camiseta Casual,Camiseta,Branca,GG,3,264.38,118.97,674.17,PIX,Física,95.0,17
8495,2026-03-03,19:45,64,Acessório Slim,Acessório,Preta,M,1,175.19,8.76,166.43,Cartão de Débito,Online,64.0,15
8496,2026-05-02,13:30,24,Camiseta Esporte,Camiseta,Rosa,P,2,115.6,0.0,231.2,Cartão de Crédito,Física,587.0,7
8497,2026-08-02,10:30,117,Vestido Premium,Vestido,Preta,GG,3,56.77,0.0,170.31,PIX,Online,19.0,6
8498,2026-07-03,11:30,126,Camiseta Esporte,Camiseta,Vermelha,GG,3,172.09,51.63,464.64,Crediário,Física,545.0,17
8499,2026-09-13,18:15,27,Vestido Casual,Vestido,Preta,GG,2,324.09,0.0,648.18,Cartão de Débito,Física,408.0,1
8500,2026-09-09,17:45,23,Jaqueta Esporte,Jaqueta,Vermelha,P,3,166.11,24.92,473.41,Cartão de Crédito,Física,,10
8501,2026-07-22,10:15,99,Vestido X,Vestido,Preta,P,2,72.13,0.0,144.26,Cartão de Débito,Online,525.0,14
8502,2026-06-10,20:30,6,Camiseta Casual,Camiseta,Vermelha,G,3,266.01,119.7,678.33,PIX,Online,210.0,10
8503,2026-06-29,13:45,110,Calça Premium,Calça,Branca,GG,4,154.18,0.0,616.72,Dinheiro,Física,96.0,19
8504,2026-09-19,21:30,109,Jaqueta Social,Jaqueta,Preta,GG,1,38.6,0.0,38.6,Cartão de Crédito,Online,502.0,14
8505,2026-08-29,21:30,130,Blusa Casual,Blusa,Branca,GG,3,234.73,105.63,598.56,Cartão de Crédito,Online,395.0,12
8506,2026-04-11,11:15,92,Acessório Casual,Acessório,Rosa,GG,3,97.33,43.8,248.19,Cartão de Débito,Online,29.0,21
8507,2026-04-22,15:00,43,Jaqueta Premium,Jaqueta,Verde,P,2,36.09,10.83,61.35,PIX,Física,498.0,14
8508,2026-07-04,13:45,165,Bermuda Casual,Bermuda,Branca,GG,4,90.52,18.1,"R$ 343,98",Crediário,Online,368.0,16
8509,2026-05-03,14:15,22,Calça X,Calça,Vermelha,M,4,316.01,0.0,1264.04,PIX,Online,55.0,10
8510,2026-05-08,17:30,15,Vestido Básica,Vestido,Preta,GG,3,47.4,14.22,127.98,PIX,Física,,13
8511,14-03-2026,14:00,4,Vestido X,Vestido,Azul,G,3,301.51,135.68,768.85,PIX,Online,536.0,13
8512,2026-07-09,11:15,83,Vestido X,Vestido,Azul,P,1,40.75,0.0,"40,75",Cartão de Débito,Online,563.0,2
8513,2026-06-24,17:00,165,Bermuda Casual,Bermuda,Branca,GG,3,90.52,27.16,244.4,PIX,Física,224.0,15
8514,2026-06-12,13:15,33493,Acessório Básica,Acessório,Preta,M,4,180.55,108.33,613.87,CARTÃO DE CRÉDITO,Online,308.0,9
8515,2026-03-16,10:30,37,Calça Slim,Calça,Preta,G,2,108.74,32.62,184.86,PIX,Online,190.0,22
8516,2026-03-30,15:45,7,Bermuda Slim,Bermuda,Branca,P,4,145.46,29.09,552.75,Cartão de Crédito,Física,37.0,14
8517,2026-06-15,15:30,116,Bermuda Casual,Bermuda,Branca,P,4,311.15,124.46,1120.14,Dinheiro,Online,72.0,18
8518,2026-04-15,14:45,80,Acessório Casual,Acessório,Vermelha,M,3,169.78,76.4,432.94,PIX,Física,586.0,1
8519,2026-05-15,15:15,62,Blusa X,Blusa,Verde,M,2,221.2,44.24,398.16,PIX,Online,84.0,11
8520,2026-06-08,19:45,24,Camiseta Esporte,Camiseta,Rosa,P,4,115.6,69.36,393.04,Cartão de Crédito,Física,569.0,15
8521,2026-06-08,21:45,60,Blusa X,Blusa,Verde,G,4,274.9,164.94,934.66,Cartão de Débito,Online,318.0,13
8522,2026-05-20,14:15,100,Blusa X,Blusa,Rosa,P,4,160.64,0.0,642.56,PIX,Online,290.0,20
8523,2026-03-15,18:45,169,Acessório Social,Acessório,Cinza,GG,4,323.67,0.0,1294.68,Cartão de Débito,Física,107.0,18
8524,2026-06-21,16:00,148,Vestido X,Vestido,Branca,GG,4,89.73,0.0,358.92,Cartão de Débito,Física,248.0,15
8525,2026-06-26,11:30,12,Vestido Social,Vestido,Preta,P,0,206.86,93.09,527.49,PIX,Física,487.0,13
8526,2026-03-04,12:45,162,Bermuda Esporte,Bermuda,Vermelha,M,3,27.56,0.0,82.68,Cartão de Crédito,Online,21.0,18
8527,2026-05-15,16:00,86,Acessório X,Acessório,Rosa,M,3,318.79,0.0,956.37,Crediário,Física,211.0,18
8528,2026-03-26,20:00,48,Vestido Casual,Vestido,Branca,GG,2,36.53,140.50551895924707,73.06,Cartão de Débito,Online,273.0,2
8529,2026-09-12,16:15,148,Vestido X,Vestido,Branca,GG,3,89.73,0.0,269.19,PIX,Física,484.0,7
8530,2026-09-10,13:45,132,Vestido X,Vestido,Branca,P,3,282.33,0.0,846.99,Cartão de Débito,Física,315.0,24
8531,2026-08-31,16:00,51,Calça Esporte,Calça,Cinza,G,1,199.02,9.95,189.07,Cartão de Crédito,Online,,12
8532,2026-08-12,20:00,145,Camiseta Social,Camiseta,Branca,G,3,148.84,0.0,446.52,PIX,Física,28.0,23
8533,2026-04-08,10:15,15,Vestido Básica,Vestido,Preta,GG,4,47.4,0.0,189.6,Cartão de Crédito,Online,250.0,1
8534,2026-07-23,19:00,72,Blusa Slim,Blusa,Cinza,GG,2,334.5,100.35,568.65,Cartão de Crédito,Física,403.0,12
8535,2026-04-22,21:45,54,Jaqueta Esporte,Jaqueta,Rosa,M,4,102.55,0.0,410.2,Cartão de Crédito,Online,152.0,12
8536,2026-09-14,09:00,176,Calça Básica,Calça,Cinza,GG,4,182.47,109.48,620.4,PIX,Online,163.0,18
8537,2026-09-22,10:30,168,Calça Básica,Calça,Cinza,M,-1,218.06,0.0,436.12,Cartão de Crédito,Física,376.0,10
8538,2026-07-23,17:45,29,Jaqueta Básica,Jaqueta,Azul,M,2,78.25,7.82,148.68,Cartão de Débito,Online,,10
8539,2026-09-20,20:15,134,Calça Casual,Calça,Vermelha,M,4,149.43,59.77,537.95,Cartão de Débito,Física,117.0,9
8540,2026-05-24,19:30,109,Jaqueta Social,Jaqueta,Preta,GG,1,38.6,3.86,34.74,PIX,Física,260.0,4
8541,2026-04-22,19:15,78,Blusa Social,Blusa,Rosa,P,4,91.57,36.63,329.65,PIX,Física,315.0,15
8542,2026-04-27,19:00,96,Camiseta Esporte,Camiseta,Azul,G,3,98.46,0.0,295.38,Cartão de Crédito,Online,58.0,9
8543,2026-03-11,20:45,134,Calça Casual,Calça,Vermelha,M,3,149.43,67.24,381.05,Cartão de Débito,Online,,13
8544,2026-08-15,14:00,66,Vestido Social,Vestido,Azul,GG,4,203.85,0.0,815.4,Cartão de Débito,Física,458.0,9
8545,2026-09-24,11:15,178,Vestido Premium,Vestido,Preta,P,4,302.09,0.0,1208.36,Cartão De Débito,Online,22.0,16
8546,2026-08-21,21:45,53,Jaqueta X,Jaqueta,Verde,M,1,291.49,0.0,291.49,Cartão de Crédito,Online,358.0,1
8547,2026-07-27,19:30,74,Blusa Slim,Blusa,Azul,G,3,131.19,19.68,373.89,Cartão de Crédito,Online,119.0,16
8548,2026-08-31,19:45,18171,Vestido Social,Vestido,Azul,GG,4,203.85,0.0,815.4,PIX,Online,575.0,9
8549,2026-08-01,10:00,153,Calça Esporte,Calça,Azul,M,1,247.52,0.0,247.52,Cartão de Débito,Online,26.0,5
8550,2026-09-11,10:30,88,Bermuda Social,Bermuda,Azul,M,1,185.4,18.54,166.86,Cartão De Crédito,Física,16.0,17
8551,2026-05-02,16:45,51,Calça Esporte,Calça,Cinza,G,3,199.02,0.0,597.06,Dinheiro,Online,206.0,13
8552,2026-08-26,19:45,157,Blusa Esporte,Blusa,Cinza,GG,2,126.53,0.0,253.06,PIX,Online,,23
8553,2026-09-15,20:30,87,Camiseta Básica,Camiseta,Branca,M,1,174.19,17.42,156.77,Dinheiro,Física,272.0,12
8554,2026-07-12,18:15,76,Blusa Esporte,Blusa,Preta,M,3,343.95,154.78,877.07,Cartão de Crédito,Online,460.0,15
8555,2026-09-16,20:30,107,Jaqueta X,Jaqueta,Vermelha,GG,1,105.29,0.0,105.29,Cartão de Crédito,Online,299.0,1
8556,2026-03-05,19:45,137,Calça Esporte,Calça,Branca,G,1,120.05,12.0,108.05,Cartão de Débito,Online,541.0,14
8557,2026-09-21,13:45,71,Jaqueta Básica,Jaqueta,Azul,GG,1,341.23,0.0,341.23,Cartão de Débito,Física,490.0,4
8558,2026-04-20,17:15,175,Jaqueta Casual,Jaqueta,Azul,P,1,48.8,0.0,48.8,Dinheiro,Online,171.0,19
8559,2026-06-27,20:30,25,Jaqueta Básica,Jaqueta,Vermelha,G,1,94.73,0.0,94.73,Cartão de Crédito,Online,288.0,13
8560,2026-04-10,10:45,36,Vestido Casual,Vestido,Preta,GG,2,28.02,5.6,50.44,Crediário,Física,163.0,11
8561,2026-03-01,20:00,146,Bermuda Slim,Bermuda,Cinza,P,1,171.6,0.0,171.6,Cartão de Crédito,Online,176.0,7
8562,01-03-2026, 21:00 ,71,Jaqueta Básica,Jaqueta,Azul,GG,3,341.23,51.18,972.51,Dinheiro,Física,79.0,15
8563,2026-08-11,20:15,175,Jaqueta Casual,Jaqueta,Azul,P,3,48.8,0.0,146.4,Dinheiro,Online,106.0,11
8564,2026-09-20,16:00,104,Jaqueta Premium,Jaqueta,Verde,P,1,187.44,0.0,187.44,Cartão de Crédito,Física,117.0,24
8565,2026-07-04,17:00,39,Jaqueta Slim,Jaqueta,Verde,M,3,247.63,0.0,742.89,Cartão de Débito,Online,135.0,20
